,type,year,month,name,id,genre
6323,movie,2011,10.0,Vampire Madness,tt12306262,Fantasy
6324,movie,2011,9.0,The Future,tt1235170,Fantasy
6325,movie,2011,9.0,Your Highness,tt1240982,Fantasy
6326,movie,2011,8.0,Hetjur Valhallar - Þór,tt1241721,Fantasy
6327,movie,2011,11.0,Immortals,tt1253864,Fantasy
6328,movie,2011,1.0,Memphis Rising: Elvis Returns,tt1265295,Fantasy
6329,movie,2011,12.0,"Apocalypse, CA",tt1273193,Fantasy
6330,movie,2011,2.0,The Gifted: Last Line,tt12796364,Fantasy
6331,movie,2011,9.0,Gingerdead Man 3: Saturday Night Cleaver,tt1293561,Fantasy
6332,movie,2011,10.0,Eva,tt1298554,Fantasy
6333,movie,2011,5.0,Pirates of the Caribbean: On Stranger Tides,tt1298650,Fantasy
6334,movie,2011,6.0,Kung Fu Panda 2,tt1302011,Fantasy
6335,movie,2011,,The Visitor from Elsewhere,tt1308065,Fantasy
6336,movie,2011,11.0,The Twilight Saga: Breaking Dawn - Part 1,tt1324999,Fantasy
6337,movie,2011,12.0,Strawberry Cliff,tt1350510,Fantasy
6338,movie,2011,9.0,Le chat du rabbin,tt1355638,Fantasy
6339,movie,2011,6.0,The Prodigies,tt1374990,Fantasy
6340,movie,2011,12.0,Den kæmpestore bjørn,tt1381803,Fantasy
6341,movie,2011,8.0,Mr. Popper's Penguins,tt1396218,Fantasy
6342,movie,2011,,Desert Rose,tt1401578,Fantasy
6343,movie,2011,10.0,Uma Professora Muito Maluquinha,tt1401681,Fantasy
6344,movie,2011,6.0,Pistachio - The Little Boy That Woodn't,tt14050144,Fantasy
6345,movie,2011,5.0,The Moth Diaries,tt1407065,Fantasy
6346,movie,2011,,Albor,tt14099204,Fantasy
6347,movie,2011,3.0,Hop,tt1411704,Fantasy
6348,movie,2011,,Taraneh Kochak Man,tt14124644,Fantasy
6349,movie,2011,6.0,Hellgate,tt1430116,Fantasy
6350,movie,2012,2.0,Foodfight!,tt0249516,Fantasy
6351,movie,2012,11.0,Caleuche: El llamado del Mar,tt0433533,Fantasy
6352,movie,2012,12.0,Life of Pi,tt0454876,Fantasy
6353,movie,2012,3.0,Gallowwalkers,tt0829176,Fantasy
6354,movie,2012,12.0,Hotel Transylvania,tt0837562,Fantasy
6355,movie,2012,12.0,De Hobbit: Een onverwachte reis,tt0903624,Fantasy
6356,movie,2012,8.0,Daisy,tt10351820,Fantasy
6357,movie,2012,4.0,The Bird Who Saved the World,tt10510384,Fantasy
6358,movie,2012,1.0,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,tt10623034,Fantasy
6359,movie,2012,3.0,The Amazing Adventures of the Living Corpse,tt1071809,Fantasy
6360,movie,2012,5.0,Dark Shadows,tt1077368,Fantasy
6361,movie,2012,11.0,Un cuento Latinoamericano,tt10926206,Fantasy
6362,movie,2012,1.0,Hello Cô Ba,tt11759852,Fantasy
6363,movie,2012,1.0,Da nao tian gong 3D,tt11941418,Fantasy
6364,movie,2012,7.0,Brave,tt1217209,Fantasy
6365,movie,2012,10.0,Secret of the Wings,tt1217213,Fantasy
6366,movie,2012,3.0,The Gifted: Origins of the Barbarian,tt12804154,Fantasy
6367,movie,2012,9.0,The Legends of Nethiah,tt1296172,Fantasy
6368,movie,2012,10.0,Animals,tt1298530,Fantasy
6369,movie,2012,5.0,Reencarnación: Una historia de amor,tt1315924,Fantasy
6370,movie,2012,,Dark Journey,tt1342848,Fantasy
6371,movie,2012,9.0,Branded,tt1368440,Fantasy
6372,movie,2012,5.0,Upside Down,tt1374992,Fantasy
6373,movie,2012,2.0,Journey 2: The Mysterious Island,tt1397514,Fantasy
6374,movie,2012,4.0,The Pirates! In an Adventure with Scientists!,tt1430626,Fantasy
6375,movie,2012,7.0,Cendrillon au Far West,tt1435990,Fantasy
6376,movie,2012,,Xiangyang po chuanshuo,tt14452590,Fantasy
6377,movie,2012,11.0,Rise of the Guardians,tt1446192,Fantasy
6378,movie,2012,8.0,The Odd Life of Timothy Green,tt1462769,Fantasy
6379,movie,2012,11.0,The Ghostmaker,tt1462757,Fantasy
6380,movie,2012,6.0,Cosmopolis,tt1480656,Fantasy
6381,movie,2012,4.0,The Lorax,tt1482459,Fantasy
6382,movie,2012,7.0,Fallen Skyes,tt1482828,Fantasy
6383,movie,2012,1.0,Underworld: Awakening,tt1496025,Fantasy
6384,movie,2012,4.0,Empress Vampire,tt1514044,Fantasy
6385,movie,2012,8.0,The Oogieloves in the Big Balloon Adventure,tt1520498,Fantasy
6386,movie,2012,7.0,Byzantium,tt1531901,Fantasy
6387,movie,2012,5.0,Sublime Boudoir Seductions of Senses,tt15514714,Fantasy
6388,movie,2012,11.0,Vir,tt1576483,Fantasy
6389,movie,2012,2.0,Camp Virginovich,tt1581844,Fantasy
6390,movie,2012,,Taking Capellera,tt1583752,Fantasy
6391,movie,2012,2.0,The Woman in Black,tt1596365,Fantasy
6392,movie,2012,8.0,Abraham Lincoln: Vampire Hunter,tt1611224,Fantasy
6393,movie,2012,8.0,"A Girl, a Guy, a Space Helmet",tt1617229,Fantasy
6394,movie,2012,8.0,ParaNorman,tt1623288,Fantasy
6395,movie,2012,1.0,Mars et Avril,tt1638277,Fantasy
6396,movie,2012,9.0,The Yakuza and the Mermaid,tt1646163,Fantasy
6397,movie,2012,3.0,Wrath of the Titans,tt1646987,Fantasy
6398,movie,2012,4.0,Sneeuwwitje,tt1667353,Fantasy
6399,movie,2012,11.0,The Twilight Saga: Breaking Dawn - Part 2,tt1673434,Fantasy
6400,movie,2013,1.0,The Secret Life of Walter Mitty,tt0359950,Fantasy
6401,movie,2013,3.0,The Croods,tt0481499,Fantasy
6402,movie,2013,10.0,R.I.P.D.,tt0790736,Fantasy
6403,movie,2013,5.0,The Fallen Word,tt0843839,Fantasy
6404,movie,2013,5.0,Epic,tt0848537,Fantasy
6405,movie,2013,5.0,Legends of Oz: Dorothy's Return,tt0884726,Fantasy
6406,movie,2013,8.0,Legend of the Red Reaper,tt0996958,Fantasy
6407,movie,2013,10.0,"Luca, l'évangile d'un homo",tt10182318,Fantasy
6408,movie,2013,2.0,Mahabharat Aur Barbareek,tt11345826,Fantasy
6409,movie,2013,12.0,De Hobbit: de Woestenij van Smaug,tt1170358,Fantasy
6410,movie,2013,2.0,Jack et la mécanique du coeur,tt1181840,Fantasy
6411,movie,2013,5.0,No Sanctuary,tt1196337,Fantasy
6412,movie,2013,,Imaginary Boys,tt12216776,Fantasy
6413,movie,2013,12.0,Amazonia,tt1240899,Fantasy
6414,movie,2013,12.0,47 Ronin,tt1335975,Fantasy
6415,movie,2013,8.0,Kung Fu and Titties,tt1345904,Fantasy
6416,movie,2013,3.0,Jack the Giant Slayer,tt1351685,Fantasy
6417,movie,2013,7.0,The Adventurer: The Curse of the Midas Box,tt1376213,Fantasy
6418,movie,2013,6.0,Jimmy,tt1376205,Fantasy
6419,movie,2013,10.0,The Lost Medallion: The Adventures of Billy Stone,tt1390539,Fantasy
6420,movie,2013,11.0,Dar,tt14233212,Fantasy
6421,movie,2013,5.0,HairBrained,tt1426363,Fantasy
6422,movie,2013,2.0,Hansel & Gretel: Witch Hunters,tt1428538,Fantasy
6423,movie,2013,7.0,Monsters University,tt1453405,Fantasy
6424,movie,2013,10.0,House of Last Things,tt1464539,Fantasy
6425,movie,2013,,The Nephilim,tt1510982,Fantasy
6426,movie,2013,11.0,Pursuit: The Search for Bigfoot,tt15184434,Fantasy
6427,movie,2013,11.0,Horns,tt1528071,Fantasy
6428,movie,2013,6.0,Wake Up Dreaming,tt15338222,Fantasy
6429,movie,2013,8.0,The Mortal Instruments: City of Bones,tt1538403,Fantasy
6430,movie,2013,,Otis N' Dwayne,tt1538930,Fantasy
6431,movie,2013,4.0,Knights of Badassdom,tt1545660,Fantasy
6432,movie,2013,5.0,Sublime Boudoir A Marvellous Adventure,tt15514778,Fantasy
6433,movie,2013,12.0,Temnyy Mir: Ravnovesye,tt15552004,Fantasy
6434,movie,2013,2.0,Beautiful Creatures,tt1559547,Fantasy
6435,movie,2013,1.0,The Brides of Sodom,tt1608369,Fantasy
6436,movie,2013,3.0,Oz the Great and Powerful,tt1623205,Fantasy
6437,movie,2013,10.0,Justin and the Knights of Valour,tt1639826,Fantasy
6438,movie,2013,10.0,Jonas,tt1661230,Fantasy
6439,movie,2013,12.0,Rise of the Fellowship,tt1669814,Fantasy
6440,movie,2013,6.0,Axe Giant: The Wrath of Paul Bunyan,tt1684548,Fantasy
6441,movie,2013,2.0,Only Lovers Left Alive,tt1714915,Fantasy
6442,movie,2013,4.0,The Last Keepers,tt1716767,Fantasy
6443,movie,2013,8.0,Warrioress,tt1723129,Fantasy
6444,movie,2013,1.0,Innocence,tt1724965,Fantasy
6445,movie,2013,3.0,Treulababbu (Le ragioni dei bambini),tt1735930,Fantasy
6446,movie,2013,6.0,Motivational Growth,tt1754228,Fantasy
6447,movie,2013,12.0,Worms,tt1756873,Fantasy
6448,movie,2013,2.0,The Forbidden Girl,tt1763305,Fantasy
6449,movie,2013,2.0,Odd Thomas,tt1767354,Fantasy
6450,movie,2014,7.0,Rice Girl,tt0329539,Fantasy
6451,movie,2014,,Instruments of Darkness,tt0338258,Fantasy
6452,movie,2014,7.0,The Hero of Color City,tt0498351,Fantasy
6453,movie,2014,10.0,The Boxtrolls,tt0787474,Fantasy
6454,movie,2014,10.0,Dracula Untold,tt0829150,Fantasy
6455,movie,2014,2.0,Mr. Peabody & Sherman,tt0864835,Fantasy
6456,movie,2014,4.0,Hamlet A.D.D.,tt0892062,Fantasy
6457,movie,2014,2.0,The Legend of Hercules,tt1043726,Fantasy
6458,movie,2014,8.0,Shadowgate,tt10877038,Fantasy
6459,movie,2014,12.0,Ta xotika tou mylou,tt10892908,Fantasy
6460,movie,2014,2.0,Paddington,tt1109624,Fantasy
6461,movie,2014,12.0,A passagem de Mael,tt11172642,Fantasy
6462,movie,2014,2.0,Seventh Son,tt1121096,Fantasy
6463,movie,2014,10.0,Duendes,tt11261514,Fantasy
6464,movie,2014,,Jack and the Beanstalk,tt11861154,Fantasy
6465,movie,2014,6.0,A Strange Day,tt12059658,Fantasy
6466,movie,2014,6.0,A Strange Day,tt12062686,Fantasy
6467,movie,2014,11.0,Conquering Kings,tt12211364,Fantasy
6468,movie,2014,1.0,Viy,tt1224378,Fantasy
6469,movie,2014,7.0,Hercules,tt1267297,Fantasy
6470,movie,2014,6.0,The Clockwork Girl,tt1290393,Fantasy
6471,movie,2014,7.0,Sirens of New Britannia,tt13492062,Fantasy
6472,movie,2014,9.0,If I Stay,tt1355630,Fantasy
6473,movie,2014,1.0,Wolves,tt1403241,Fantasy
6474,movie,2014,2.0,Sinbad: The Fifth Voyage,tt1403862,Fantasy
6475,movie,2014,1.0,"I, Frankenstein",tt1418377,Fantasy
6476,movie,2014,10.0,Nocturne,tt1434446,Fantasy
6477,movie,2014,7.0,"Rio, Eu Te Amo",tt1456606,Fantasy
6478,movie,2014,2.0,De Lego Film,tt1490017,Fantasy
6479,movie,2014,5.0,Heroes of the Dark,tt15264652,Fantasy
6480,movie,2014,12.0,Exodus: Gods and Kings,tt1528100,Fantasy
6481,movie,2014,4.0,Jinn,tt1562899,Fantasy
6482,movie,2014,2.0,The Voices,tt1567437,Fantasy
6483,movie,2014,10.0,Don't Blink,tt1572306,Fantasy
6484,movie,2014,6.0,Naked Angel,tt1587421,Fantasy
6485,movie,2014,5.0,Maleficent,tt1587310,Fantasy
6486,movie,2014,7.0,Hoe Tem Je Een Draak 2,tt1646971,Fantasy
6487,movie,2014,9.0,Most of My Memoirs Are Plagiarized,tt1663171,Fantasy
6488,movie,2014,2.0,Vampire Academy,tt1686821,Fantasy
6489,movie,2014,9.0,Luna,tt1695388,Fantasy
6490,movie,2014,10.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",tt1698641,Fantasy
6491,movie,2014,1.0,Xi you ji: Da nao tian gong,tt1717715,Fantasy
6492,movie,2014,,3.14...,tt1740719,Fantasy
6493,movie,2014,12.0,The Wizard's Christmas,tt1756835,Fantasy
6494,movie,2014,8.0,Styria,tt1764614,Fantasy
6495,movie,2014,4.0,The Forgotten King,tt1773733,Fantasy
6496,movie,2014,8.0,Tales of Poe,tt1829744,Fantasy
6497,movie,2014,2.0,Winter's Tale,tt1837709,Fantasy
6498,movie,2014,6.0,Tierra de sangre,tt1844204,Fantasy
6499,movie,2014,,Mantecoza,tt1844733,Fantasy
6500,movie,2015,3.0,"Yeo-ja, nam-ja",tt10210636,Fantasy
6501,movie,2015,2.0,Goosebumps,tt1051904,Fantasy
6502,movie,2015,9.0,3 Dara,tt11644582,Fantasy
6503,movie,2015,1.0,Conservators III: Light & Darkness,tt11658440,Fantasy
6504,movie,2015,10.0,The Sorcerer,tt1235203,Fantasy
6505,movie,2015,5.0,Vladyka vremeni,tt12607644,Fantasy
6506,movie,2015,2.0,Republic of Dreams,tt12651542,Fantasy
6507,movie,2015,8.0,Excalibur: Fury Rogue,tt12699762,Fantasy
6508,movie,2015,1.0,Porter,tt12793888,Fantasy
6509,movie,2015,3.0,Jeremiah the Giver,tt14111120,Fantasy
6510,movie,2015,8.0,Granizy,tt14288604,Fantasy
6511,movie,2015,9.0,Amaru,tt1440729,Fantasy
6512,movie,2015,5.0,I dream of Twinky,tt14772556,Fantasy
6513,movie,2015,10.0,The Last Witch Hunter,tt1618442,Fantasy
6514,movie,2015,6.0,The Age of Adaline,tt1655441,Fantasy
6515,movie,2015,3.0,Cinderella,tt1661199,Fantasy
6516,movie,2015,,Legs,tt1666823,Fantasy
6517,movie,2015,6.0,Ghost Shark 2: Urban Jaws,tt1732651,Fantasy
6518,movie,2015,7.0,Le Petit Prince,tt1754656,Fantasy
6519,movie,2015,10.0,Phantom Boy,tt1856057,Fantasy
6520,movie,2015,5.0,Fishing Naked,tt1887746,Fantasy
6521,movie,2015,3.0,Waxie Moon in Fallen Jewel,tt1925539,Fantasy
6522,movie,2015,5.0,Project T,tt1964418,Fantasy
6523,movie,2015,4.0,Mighty Behemoth: The Adventure Begins,tt2022564,Fantasy
6524,movie,2015,5.0,Stag Hunt,tt2066070,Fantasy
6525,movie,2015,8.0,Shingeki no kyojin,tt2072230,Fantasy
6526,movie,2015,9.0,Rows,tt2076926,Fantasy
6527,movie,2015,7.0,Binnenstebuiten,tt2096673,Fantasy
6528,movie,2015,8.0,Dark Waves,tt2113607,Fantasy
6529,movie,2015,8.0,Pixels,tt2120120,Fantasy
6530,movie,2015,11.0,The Final Girls,tt2118624,Fantasy
6531,movie,2015,2.0,Cirkeln,tt2122313,Fantasy
6532,movie,2015,2.0,The Coven,tt2123170,Fantasy
6533,movie,2015,10.0,Hell and Back,tt2141773,Fantasy
6534,movie,2015,9.0,The Trials of Darksmoke,tt2159690,Fantasy
6535,movie,2015,12.0,Yellow Day,tt2170242,Fantasy
6536,movie,2015,3.0,Dragon Warriors,tt2170369,Fantasy
6537,movie,2015,11.0,Bella e perduta,tt2188860,Fantasy
6538,movie,2015,8.0,The Return of God,tt2193356,Fantasy
6539,movie,2015,6.0,"Liza, a rókatündér",tt2210769,Fantasy
6540,movie,2015,4.0,Home,tt2224026,Fantasy
6541,movie,2015,11.0,Love the Coopers,tt2279339,Fantasy
6542,movie,2015,1.0,The SpongeBob Movie: Sponge Out of Water,tt2279373,Fantasy
6543,movie,2015,5.0,World of Leem,tt2291876,Fantasy
6544,movie,2015,6.0,The Better Half,tt2306775,Fantasy
6545,movie,2015,8.0,Orion,tt2342266,Fantasy
6546,movie,2015,12.0,He Never Died,tt2386404,Fantasy
6547,movie,2015,,Her Composition,tt2392383,Fantasy
6548,movie,2015,10.0,Howl,tt2393827,Fantasy
6549,movie,2015,10.0,Il ciondolo della luce,tt2398784,Fantasy
6550,movie,2016,5.0,Warcraft,tt0803096,Fantasy
6551,movie,2016,8.0,Maximum Ride,tt0825283,Fantasy
6552,movie,2016,7.0,The Legend of Tarzan,tt0918940,Fantasy
6553,movie,2016,3.0,The Young Messiah,tt1002563,Fantasy
6554,movie,2016,12.0,Ling Hun Zhi Zha Dian,tt10236434,Fantasy
6555,movie,2016,,Trollie: The Great Rescue,tt10338068,Fantasy
6556,movie,2016,6.0,The M Riders: Finding Pangu,tt10467314,Fantasy
6557,movie,2016,5.0,Hélène,tt10538200,Fantasy
6558,movie,2016,10.0,Alien: Fata Morgana,tt10858444,Fantasy
6559,movie,2016,11.0,Alien: Liang Sheng Yao,tt10858632,Fantasy
6560,movie,2016,7.0,Kinderzauber,tt11155080,Fantasy
6561,movie,2016,3.0,Der Herr der Floppy Disc,tt11393430,Fantasy
6562,movie,2016,10.0,Doctor Strange,tt1211837,Fantasy
6563,movie,2016,11.0,Why I Eat Bread,tt12115158,Fantasy
6564,movie,2016,8.0,Sleeping Beauty,tt12288350,Fantasy
6565,movie,2016,11.0,Attraction,tt12503992,Fantasy
6566,movie,2016,6.0,Black Mamba,tt6096418,Fantasy
6567,movie,2016,7.0,Ghostbusters,tt1289401,Fantasy
6568,movie,2016,1.0,Vozvraschenie v Izumrudniy gorod,tt13220764,Fantasy
6569,movie,2016,12.0,Reencarna Perros Karma y Balas,tt13604030,Fantasy
6570,movie,2016,2.0,Pride and Prejudice and Zombies,tt1374989,Fantasy
6571,movie,2016,8.0,Sinbad and the Pirate Princess,tt13812996,Fantasy
6572,movie,2016,8.0,Suicide Squad,tt1386697,Fantasy
6573,movie,2016,9.0,A Boy Called Po,tt1401621,Fantasy
6574,movie,2016,10.0,Sputnik!,tt14325692,Fantasy
6575,movie,2016,9.0,A Good Meal,tt1466880,Fantasy
6576,movie,2016,10.0,Max Steel,tt1472584,Fantasy
6577,movie,2016,,Korriganed,tt14754378,Fantasy
6578,movie,2016,2.0,Tetsudon: Fool Wars - Battlefront Japan,tt15028638,Fantasy
6579,movie,2016,,"Yéti, l'homme sauvage",tt15156442,Fantasy
6580,movie,2016,3.0,Gritos del Yaguarón,tt15435890,Fantasy
6581,movie,2016,7.0,Diao Chan VS Zombies,tt15480604,Fantasy
6582,movie,2016,6.0,Sublime Boudoir Las Vegas,tt15514678,Fantasy
6583,movie,2016,3.0,Fallen,tt1564777,Fantasy
6584,movie,2016,1.0,Darkness Into Light,tt1659198,Fantasy
6585,movie,2016,10.0,Trolls,tt1679335,Fantasy
6586,movie,2016,9.0,Sausage Party,tt1700841,Fantasy
6587,movie,2016,6.0,Western X,tt1754871,Fantasy
6588,movie,2016,2.0,Wait Till Helen Comes,tt1821701,Fantasy
6589,movie,2016,7.0,Da yu hai tang,tt1920885,Fantasy
6590,movie,2016,9.0,Miss Peregrine's Home for Peculiar Children,tt1935859,Fantasy
6591,movie,2016,4.0,Anomalous,tt1977001,Fantasy
6592,movie,2016,2.0,The Great Wall,tt2034800,Fantasy
6593,movie,2016,8.0,Bastard Son of a Thousand Fathers,tt2112902,Fantasy
6594,movie,2016,,Morpheus,tt2212072,Fantasy
6595,movie,2016,,When the Starlight Ends,tt2212778,Fantasy
6596,movie,2016,10.0,Midnight Show,tt2254324,Fantasy
6597,movie,2016,5.0,The Other Side of the Mirror,tt2260254,Fantasy
6598,movie,2016,7.0,"Sex, Blood and Fairy Tales",tt2267524,Fantasy
6599,movie,2016,4.0,Kung Fu Panda 3,tt2267968,Fantasy
6600,movie,2017,9.0,La telenovela errante,tt0100275,Fantasy
6601,movie,2017,1.0,Bunyan and Babe,tt0331314,Fantasy
6602,movie,2017,6.0,Wonder Woman,tt0451279,Fantasy
6603,movie,2017,11.0,Justice League,tt0974015,Fantasy
6604,movie,2017,12.0,The Girl From Future,tt10077598,Fantasy
6605,movie,2017,6.0,"Ni hao, xi xue gui xiao jie",tt10147270,Fantasy
6606,movie,2017,12.0,"Pororo, Dinosaur Island Adventure",tt10156578,Fantasy
6607,movie,2017,5.0,Tango Mask,tt10417922,Fantasy
6608,movie,2017,11.0,The Shonku Diaries - A Unicorn Adventure,tt10467292,Fantasy
6609,movie,2017,11.0,The Eighth Day of the Week,tt10505054,Fantasy
6610,movie,2017,8.0,My Wife & I,tt10505048,Fantasy
6611,movie,2017,12.0,The last midnight chapter 2: The Wicked Die Young,tt10984600,Fantasy
6612,movie,2017,1.0,Xin xi you zhi Da zhan nu'er guo,tt11020292,Fantasy
6613,movie,2017,12.0,Der Herr der Floppy Disc 2 - Bluten und Looten,tt11393456,Fantasy
6614,movie,2017,4.0,Diva Senza Tempo,tt11730224,Fantasy
6615,movie,2017,,Beauty and the Beast,tt11861230,Fantasy
6616,movie,2017,,Kid Normal,tt12161946,Fantasy
6617,movie,2017,8.0,Holyfox Son,tt12305382,Fantasy
6618,movie,2017,8.0,Holyfox Son 2,tt12310768,Fantasy
6619,movie,2017,6.0,The Wishing Tree,tt1233600,Fantasy
6620,movie,2017,,A Dream is a Life Lived and Lost,tt12388980,Fantasy
6621,movie,2017,8.0,Death Note,tt1241317,Fantasy
6622,movie,2017,5.0,Nephilim,tt1243946,Fantasy
6623,movie,2017,11.0,Naura & Genk Juara the Movie,tt12497872,Fantasy
6624,movie,2017,1.0,Diamond Blade,tt12695360,Fantasy
6625,movie,2017,4.0,Reality River Snow Job,tt12707436,Fantasy
6626,movie,2017,11.0,Sam,tt1309379,Fantasy
6627,movie,2017,11.0,"Lixouri, antio",tt13415492,Fantasy
6628,movie,2017,12.0,Fu Yao Bai Yu Zhen,tt13551362,Fantasy
6629,movie,2017,6.0,The Beast Girls,tt13734316,Fantasy
6630,movie,2017,1.0,Live Spectacle Naruto: Song of the Akatsuki,tt13773512,Fantasy
6631,movie,2017,11.0,This is not dying,tt13872098,Fantasy
6632,movie,2017,1.0,Downsizing,tt1389072,Fantasy
6633,movie,2017,3.0,Demonheart (WoW Machinima Movie),tt13932132,Fantasy
6634,movie,2017,11.0,This is not dying,tt14065080,Fantasy
6635,movie,2017,10.0,Near,tt14111012,Fantasy
6636,movie,2017,,Ashwatthama,tt14210760,Fantasy
6637,movie,2017,1.0,Hybride,tt14909076,Fantasy
6638,movie,2017,11.0,What Happened to Monday,tt1536537,Fantasy
6639,movie,2017,3.0,Owo Ago,tt15393362,Fantasy
6640,movie,2017,12.0,Telescope,tt15448906,Fantasy
6641,movie,2017,5.0,Sublime Boudoir Alder Manor,tt15514646,Fantasy
6642,movie,2017,8.0,The Dark Tower,tt1648190,Fantasy
6643,movie,2017,4.0,Before I Fall,tt1691916,Fantasy
6644,movie,2017,5.0,A Dog's Purpose,tt1753383,Fantasy
6645,movie,2017,5.0,Pirates of the Caribbean: Salazar's Revenge,tt1790809,Fantasy
6646,movie,2017,10.0,Golmaal Again,tt1806913,Fantasy
6647,movie,2017,4.0,Lady of the Damned Forest,tt1837683,Fantasy
6648,movie,2017,5.0,King Arthur: Legend of the Sword,tt1972591,Fantasy
6649,movie,2017,11.0,Woody Woodpecker,tt2114504,Fantasy
6650,movie,2018,11.0,Paracelso,tt10074540,Fantasy
6651,movie,2018,11.0,Cirque du Soleil: KURIOS - Cabinet of Curiosities,tt10160782,Fantasy
6652,movie,2018,8.0,El Encanto de la Oscuridad: Parte 2,tt10322784,Fantasy
6653,movie,2018,9.0,Shen hai ju yao 2,tt10324120,Fantasy
6654,movie,2018,6.0,Bao ta zhen he yao,tt10331478,Fantasy
6655,movie,2018,1.0,Da meng xi you 4,tt10334770,Fantasy
6656,movie,2018,11.0,Suspiria,tt1034415,Fantasy
6657,movie,2018,7.0,Fa Hai,tt10353736,Fantasy
6658,movie,2018,1.0,Krona 3 the Froggy Case,tt10392720,Fantasy
6659,movie,2018,,Meet Your Tooth Fairy,tt10387748,Fantasy
6660,movie,2018,2.0,The rug,tt10389002,Fantasy
6661,movie,2018,7.0,Shen hai ju yao,tt10432994,Fantasy
6662,movie,2018,10.0,Crazy Little Things,tt10443650,Fantasy
6663,movie,2018,6.0,Dragon Blade,tt10467288,Fantasy
6664,movie,2018,8.0,Juan Balucas at ang Bayabas,tt10498722,Fantasy
6665,movie,2018,2.0,Augmented Organism,tt10542730,Fantasy
6666,movie,2018,11.0,Iye the others,tt10681928,Fantasy
6667,movie,2018,11.0,Da ming ping yao zhuan,tt10697822,Fantasy
6668,movie,2018,2.0,Winchester,tt1072748,Fantasy
6669,movie,2018,1.0,Shinmai Maou no Testament Departures,tt10736506,Fantasy
6670,movie,2018,5.0,Sow,tt10782442,Fantasy
6671,movie,2018,12.0,The Salted Egg,tt10837312,Fantasy
6672,movie,2018,9.0,Texas Flood,tt10916166,Fantasy
6673,movie,2018,10.0,"Pinocchio, Story of a Puppet",tt10922502,Fantasy
6674,movie,2018,8.0,Bamui muni yeolrinda,tt10923084,Fantasy
6675,movie,2018,11.0,Víctima potencial,tt10933674,Fantasy
6676,movie,2018,9.0,"Ireesha, The Daughter of Elf-king",tt11052142,Fantasy
6677,movie,2018,4.0,Witch,tt11126084,Fantasy
6678,movie,2018,3.0,Kamen Raidâ Eguzeido torirojî: Anazâ endingu - Kamen Raidâ Genmu vs. Rêzâ,tt11243170,Fantasy
6679,movie,2018,2.0,Kamen Raidâ Eguzeido torirojî: Anazâ endingu - Kamen Raidâ Bureibu & Sunaipu,tt11243080,Fantasy
6680,movie,2018,2.0,Kamen Raidâ Eguzeido torirojî: Anazâ endingu - Kamen Raidâ Paradokusu with Poppî,tt11243154,Fantasy
6681,movie,2018,5.0,Gekijôban Kamen Raidâ Amazonzu shîzun 1: Kakusei,tt11253200,Fantasy
6682,movie,2018,5.0,Gekijôban Kamen Raidâ Amazonzu shîzun 2: Rin'ne,tt11253210,Fantasy
6683,movie,2018,5.0,Las brujas,tt11289596,Fantasy
6684,movie,2018,7.0,Sublime Boudoir New Orleans,tt11393446,Fantasy
6685,movie,2018,7.0,War of God,tt11614988,Fantasy
6686,movie,2018,3.0,Wanda's Wonderful World,tt11697700,Fantasy
6687,movie,2018,9.0,Instant Karma,tt11724280,Fantasy
6688,movie,2018,9.0,Langsuir,tt11733526,Fantasy
6689,movie,2018,1.0,Bai men wu jia,tt11780762,Fantasy
6690,movie,2018,5.0,The Ghost and the Tout,tt11802938,Fantasy
6691,movie,2018,3.0,Gracie,tt1196939,Fantasy
6692,movie,2018,,Kid Normal and the Rogue Heroes,tt12161960,Fantasy
6693,movie,2018,,The Double,tt12174896,Fantasy
6694,movie,2018,11.0,Kaijuu Girls Kuro: Ultra Kaijuu Gijinka Keikaku,tt12247196,Fantasy
6695,movie,2018,7.0,Quijotes Negros,tt12291574,Fantasy
6696,movie,2018,4.0,Image & Illusion,tt12457278,Fantasy
6697,movie,2018,3.0,Slow Moving Clouds,tt12746074,Fantasy
6698,movie,2018,1.0,El velorio (The Wake),tt12796236,Fantasy
6699,movie,2018,8.0,The Happytime Murders,tt1308728,Fantasy
6700,movie,2019,4.0,Shazam!,tt0448115,Fantasy
6701,movie,2019,3.0,My Neighbor Wants Me Dead,tt10011244,Fantasy
6702,movie,2019,3.0,Back from 2038,tt10016502,Fantasy
6703,movie,2019,10.0,Bigfoot's Lament,tt10050612,Fantasy
6704,movie,2019,10.0,Black Fox: Age of the Ninja,tt10052928,Fantasy
6705,movie,2019,3.0,Mystified,tt10050274,Fantasy
6706,movie,2019,6.0,Dharmaprabhu,tt10056510,Fantasy
6707,movie,2019,11.0,The Knight Before Christmas,tt10060094,Fantasy
6708,movie,2019,1.0,Unmadiyude Maranam,tt10062474,Fantasy
6709,movie,2019,1.0,Made in Abyss: Hôrô Suru Tasogare,tt10068544,Fantasy
6710,movie,2019,1.0,Made in Abyss: Tabidachi no Yoake,tt10068158,Fantasy
6711,movie,2019,2.0,Táo Quây,tt10081086,Fantasy
6712,movie,2019,4.0,Chao ji de wo,tt10097544,Fantasy
6713,movie,2019,4.0,Post,tt10126462,Fantasy
6714,movie,2019,12.0,My Opia: Obscurus,tt10132462,Fantasy
